ID,mass_ratio,fluid_ratio,fm_ratio,calc_ratio
002594.nii.gz,0.9363568760925081,0.03853906401976758,0.04115852086289383,0.025104059887724312
001165.nii.gz,0.9040030773499477,0.04697162700164378,0.05195958750421448,0.049025295648408566
000269.nii.gz,0.9272084147817183,0.03220131951132869,0.034729321906455585,0.04059026570695298
002044.nii.gz,0.8723656396713082,0.07438642919330184,0.0852697834606706,0.05324793113538999
000563.nii.gz,0.7013220954245378,0.2722731171325358,0.3882283460179851,0.02640478744292639
001343.nii.gz,0.8198103266596417,0.15977374306326964,0.19489110818385977,0.020415930277088632
000393.nii.gz,0.9217388126870322,0.04308375195205822,0.046741822476219094,0.0351774353609096
001401.nii.gz,0.9080735058771591,0.05244007873001858,0.057748715704863306,0.03948641539282233
002383.nii.gz,0.9011341059602649,0.07930132450331126,0.08800169029093215,0.01956456953642384
002602.nii.gz,0.8340907615913433,0.14215274249180443,0.1704283862593015,0.023756495916852263
001702.nii.gz,0.8165433927420673,0.1098654406601968,0.1345494209331034,0.07359116659773586
002043.nii.gz,0.9384536043807666,0.0353443102542945,0.0376622883532066,0.026202085364938864
000621.nii.gz,0.7966433232868966,0.18392480367134112,0.23087471933170767,0.019431873041762273
000278.nii.gz,0.7989599626236568,0.054622275488025354,0.06836672429573884,0.14641776188831787
001999.nii.gz,0.8158226012627363,0.1582956786033106,0.19403198484364045,0.025881720133953092
000797.nii.gz,0.8918362110183368,0.07513794612117106,0.08425083573964252,0.03302584286049212
002131.nii.gz,0.9282507569590014,0.03094290274812977,0.033334637775573016,0.04080634029286888
001650.nii.gz,0.840298495881812,0.13290709538755194,0.15816652777425097,0.02679440873063598
001434.nii.gz,0.8591571214130326,0.11069792473812017,0.1288447968120875,0.030144953848847276
000410.nii.gz,0.9551849374394333,0.012252694949702847,0.012827562987486673,0.03256236761086384
000331.nii.gz,0.8858758692724225,0.06106621588191639,0.0689331519234976,0.0530579148456612
001587.nii.gz,0.9226219566758674,0.04780694810603193,0.05181639972917673,0.029571095218100595
000891.nii.gz,0.884310912173017,0.0834007334611166,0.09431155073748437,0.032288354365866356
002485.nii.gz,0.8576171818731814,0.10176529054190314,0.11866050808314088,0.04061752758491544
000808.nii.gz,0.9214670809762834,0.048926533589110276,0.05309634451322254,0.029606385434606294
001959.nii.gz,0.8382767983376891,0.1388664260314468,0.1656570076934257,0.022856775630864145
000940.nii.gz,0.9166236363852189,0.05702402573507591,0.06221094838875732,0.02635233787970514
001559.nii.gz,0.9250026362057575,0.043797599653957645,0.04734862144135048,0.031199764140284882
002084.nii.gz,0.9043660240228045,0.06190836289686949,0.06845498531832107,0.033725613080325956
000144.nii.gz,0.8672067957532752,0.06073269819782758,0.07003254413507427,0.07206050604889726
001225.nii.gz,0.9126817767415445,0.05879253912029772,0.06441734744633423,0.028525684138157797
001319.nii.gz,0.8981489011997057,0.06915472099229639,0.0769969443818533,0.03269637780799791
000936.nii.gz,0.871466851067508,0.08747274805274632,0.10037415415812559,0.04106040087974568
002587.nii.gz,0.7924568764706665,0.17866740418760046,0.2254600969371663,0.028875719341732987
000289.nii.gz,0.909231247835555,0.04959685072030773,0.05454811505694962,0.041171901444137265
002386.nii.gz,0.908499257797275,0.059911930805144835,0.06594604265324974,0.03158881139758017
000085.nii.gz,0.865323962152383,0.08766892763306526,0.10131341724895722,0.04700711021455166
000830.nii.gz,0.8156424176619617,0.13870913258535408,0.17006120523128715,0.045648449752684284
002120.nii.gz,0.8139239104350876,0.15702102523397266,0.1929185556792848,0.029055064330939767
001196.nii.gz,0.5001306248257421,0.47687721046842724,0.9535053180048373,0.0229921647058307
001497.nii.gz,0.8029681887595982,0.16278794657260232,0.20273274689010082,0.034243864667799453
000540.nii.gz,0.92576949633543,0.04767108188745938,0.051493467948728916,0.026559421777110532
002283.nii.gz,0.8948912354319765,0.06673342481672415,0.07457154811054888,0.0383753397512994
001046.nii.gz,0.886213198924152,0.08374062893623857,0.09449264470208557,0.030046172139609504
002524.nii.gz,0.9305064782096584,0.04311497047005655,0.04633494927731394,0.026378551320285024
000707.nii.gz,0.839096536242428,0.10072831115070828,0.1200437694592107,0.06017515260686371
002295.nii.gz,0.8413812412155103,0.09167437071110209,0.10895699383392925,0.0669443880733876
002062.nii.gz,0.9135309516390552,0.05336701813045644,0.05841840173527285,0.03310203023048835
001963.nii.gz,0.8611863528428999,0.10415122943528739,0.12093924745958783,0.034662417721812715
002040.nii.gz,0.8670804376595483,0.10993375807233098,0.12678611268069634,0.02298580426812071
002699.nii.gz,0.9082834113080221,0.040864464630212524,0.044990874127452646,0.05085212406176533
001405.nii.gz,0.7646068386618936,0.2138377978027404,0.2796702658021853,0.021555363535366003
000193.nii.gz,0.9155767749208086,0.04407450851936369,0.04813851740961411,0.04034871655982769
002656.nii.gz,0.9122583157358733,0.059826870946967994,0.06558106395413742,0.027914813317158647
001655.nii.gz,0.9063920030783997,0.06165230512475734,0.06801947161423116,0.03195569179684291
002271.nii.gz,0.9194242796515524,0.046543444270717,0.05062237891776824,0.03403227607773062
002027.nii.gz,0.8668696149590573,0.0799217764969251,0.09219584481652392,0.053208608544017544
001750.nii.gz,0.9333251811843809,0.04080954283667227,0.043724892094827376,0.02586527597894679
001484.nii.gz,0.8373678427179853,0.13065603468757425,0.15603182737885185,0.031976122594440486
000457.nii.gz,0.9241365310902727,0.04337049036819244,0.046930825596760074,0.032492978541534843
001515.nii.gz,0.8522181673087817,0.1248727219343631,0.14652670727344203,0.022909110756855134
002756.nii.gz,0.9411790221540373,0.02366765291399558,0.025146813047137843,0.0351533249319672
000261.nii.gz,0.9372575300954061,0.027458415891040477,0.029296554051953475,0.03528405401355334
001785.nii.gz,0.8949362793477568,0.08377125672386798,0.09360583390911557,0.021292463928375197
001983.nii.gz,0.8091187629118791,0.16455062739792042,0.2033701786938311,0.026330609690200447
002334.nii.gz,0.9038994595338384,0.07176198084288259,0.0793915518877419,0.024338559623279032
000546.nii.gz,0.903647113874657,0.05846802975746713,0.06470228129957499,0.03788485636787589
001377.nii.gz,0.9057206696694249,0.058463057308189716,0.0645486619285479,0.03581627302238536
001740.nii.gz,0.8277323581245812,0.15018045866342347,0.18143601272722015,0.022087183211995293
000207.nii.gz,0.812354854592895,0.15433003400134143,0.1899785951038388,0.033315111405763556
002138.nii.gz,0.9348535475322409,0.025803040154065197,0.02760115765959086,0.039343412313693864
002448.nii.gz,0.9258022653680908,0.043217665047346664,0.04668131269927677,0.030980069584562522
002076.nii.gz,0.8498458203551759,0.1218858914803843,0.1434211813025621,0.02826828816443982
000723.nii.gz,0.9563341358016745,0.008282159884307238,0.008660320252360834,0.035383704314018306
002528.nii.gz,0.799015858550517,0.1847167186063353,0.23118029089113096,0.016267422843147625
002332.nii.gz,0.8546962901095018,0.117382156065163,0.13733785605893326,0.02792155382533519
001244.nii.gz,0.8803720539964578,0.08263708287545678,0.09386609047882076,0.03699086312808545
001301.nii.gz,0.7113301654497358,0.2665983477392738,0.3747884747313057,0.0220714868109904
002279.nii.gz,0.9068123750792633,0.06581352833638025,0.07257678671470223,0.027374096584356494
001166.nii.gz,0.8481068826924335,0.10690829239709526,0.12605521141120796,0.04498482491047124
001886.nii.gz,0.8227353817755012,0.14592469172914158,0.17736528045533828,0.031339926495357245
000014.nii.gz,0.9359462029615542,0.00910386000726987,0.009726905220046957,0.054949937031176
002634.nii.gz,0.8174997163769128,0.1528023679949395,0.186914276462561,0.029697915628147786
000928.nii.gz,0.924736024908001,0.04190388087194304,0.04531442459604829,0.033360094220055994
001738.nii.gz,0.9239806713221931,0.03973095296976263,0.04299976634025108,0.03628837570804432
000406.nii.gz,0.9119104737014331,0.061896062637203084,0.06787515268463552,0.02619346366136383
000190.nii.gz,0.7959647679131998,0.09106092468989059,0.11440321024337198,0.11297430739690957
000459.nii.gz,0.43910720300026396,0.536877486186588,1.2226569787930928,0.024015310813148002
000288.nii.gz,0.850022879804759,0.11493016211975944,0.13520831597633895,0.03504695807548157
001321.nii.gz,0.651331999213409,0.32448611319969,0.49818850231765144,0.024181887586900947
002425.nii.gz,0.9508744860915253,0.023174699061738274,0.02437198536790651,0.025950814846736475
000924.nii.gz,0.9173089312558161,0.05032809181798659,0.05486493165294523,0.03236297692619724
001190.nii.gz,0.8955477620719773,0.07056692394074972,0.07879749906077939,0.03388531398727295
001822.nii.gz,0.8930304615731608,0.08297298446509685,0.09291170686264362,0.02399655396174232
000664.nii.gz,0.9040502735837413,0.060558686798041717,0.0669859725366614,0.03539103961821698
001691.nii.gz,0.8954559184444025,0.0765905229375118,0.08553243254069484,0.027953558618085707
002003.nii.gz,0.932017066650087,0.03783068577468292,0.04059012128464159,0.03015224757523004
000717.nii.gz,0.9392933650462632,0.03226040949661403,0.034345403360775476,0.0284462254571228
000831.nii.gz,0.8970548628523525,0.07535439134211615,0.08400198746207437,0.027590745805531426
002546.nii.gz,0.8333165250184127,0.14107982727164375,0.1692992074872468,0.025603647709943493
001619.nii.gz,0.8011195276741306,0.179545949303727,0.2241188026273658,0.019334523022142357
000774.nii.gz,0.8819165867386195,0.0888624218725297,0.10076057442251797,0.029220991388850828
002291.nii.gz,0.9251471489657108,0.05252608801612915,0.05677592810489864,0.022326763018160067
001860.nii.gz,0.8903631998554488,0.07782515517785285,0.08740832414287544,0.03181164496669841
001481.nii.gz,0.8767290245067082,0.09296491119976587,0.10603608253082827,0.03030606429352598
000711.nii.gz,0.9178378621431964,0.04574336837786265,0.04983817977507448,0.03641876947894097
001925.nii.gz,0.8282292817387069,0.1510286337470927,0.1823512366407009,0.020742084514200405
001634.nii.gz,0.8246909880293914,0.158650677565353,0.19237590790757955,0.01665833440525556
001164.nii.gz,0.8833833412588531,0.08832465734401104,0.09998451772720235,0.02829200139713587
001187.nii.gz,0.8916145135981679,0.07758437891905319,0.08701560790655641,0.030801107482778884
000296.nii.gz,0.7301774993303761,0.12373343089154706,0.1694566471919763,0.14608906977807684
001488.nii.gz,0.9409134786363867,0.02252324340801707,0.023937634989200863,0.0365632779555962
000568.nii.gz,0.9384950064273707,0.03632870136089638,0.03870953080420873,0.02517629221173291
001507.nii.gz,0.8905917133620068,0.07526514052784143,0.08451138652942725,0.0341431461101517
001514.nii.gz,0.8926336341483408,0.08016931090758694,0.08981211086010249,0.027197054944072256
000172.nii.gz,0.898451024216959,0.07033386666229624,0.07828347318496899,0.03121510912074472
002479.nii.gz,0.6732280029456211,0.2715224045203419,0.4033141867722838,0.05524959253403693
002030.nii.gz,0.8071027285442307,0.17058118194816718,0.21135002511494919,0.02231608950760216
001638.nii.gz,0.765950432574992,0.21433721130857017,0.2798316995370128,0.01971235611643785
000441.nii.gz,0.9040539528848074,0.06573584215079524,0.07271229990315761,0.030210204964397417
001646.nii.gz,0.9283495512557831,0.04476189060705209,0.04821663407549716,0.02688855813716477
000303.nii.gz,0.8373809662341692,0.12845173677779717,0.15339701038998338,0.03416729698803359
001124.nii.gz,0.9091143717914569,0.054511523870816175,0.059961128722889286,0.03637410433772693
000538.nii.gz,0.883124644101948,0.0846677554800478,0.09587293939254372,0.03220760041800422
000894.nii.gz,0.9229299009799613,0.0348767262379638,0.037789138916110424,0.042193372782074856
002607.nii.gz,0.7442409236833298,0.23033361428907867,0.3094879721866575,0.02542546202759151
002592.nii.gz,0.9202493671228187,0.049228385329861894,0.05349461470837584,0.030522247547319394
002202.nii.gz,0.9484914702350689,0.02309400951237366,0.024348146754182374,0.028414520252557487
000869.nii.gz,0.9450209083735486,0.01913156439725373,0.020244593773253734,0.035847527229197644
002268.nii.gz,0.952521079469286,0.017737449415538044,0.018621582028841586,0.029741471115175964
001158.nii.gz,0.9114699241024302,0.059431735297613086,0.06520427468425628,0.029098340599956658
000562.nii.gz,0.9068360384722451,0.06134425614834425,0.06764646920262617,0.031819705379410645
001596.nii.gz,0.9183845048688342,0.04899164582557335,0.05334546213034208,0.032623849305592506
000758.nii.gz,0.86643459330684,0.08963987554295924,0.10345832938276286,0.04392553115020075
001045.nii.gz,0.9252879861379125,0.03921185583301966,0.042378001682143535,0.03550015802906782
002727.nii.gz,0.7466049309990025,0.20996606894601663,0.2812278090168375,0.043429000054980876
001197.nii.gz,0.8485056767271201,0.1285945988862046,0.15155419982836565,0.022899724386675285
001424.nii.gz,0.8990125708690639,0.07088288245605723,0.07884526285048012,0.03010454667487879
000770.nii.gz,0.9173010055445917,0.05835175760093778,0.06361244264230909,0.024347236854470544
001033.nii.gz,0.9247757212182397,0.040429405258045885,0.04371806518102227,0.034794873523714416
002116.nii.gz,0.8845413161986475,0.07913864483617766,0.08946856793109363,0.036320038965174876
001329.nii.gz,0.9578131993634946,0.007266610704313296,0.007586667952730502,0.034920189932192106
002625.nii.gz,0.93752524616016,0.03343157119174802,0.03565938232455536,0.029043182648091956
002343.nii.gz,0.7978294989391992,0.16598969958435536,0.20805159473929788,0.036180801476445486
001406.nii.gz,0.9097672571171047,0.05759374260027345,0.06330601826974745,0.032639000282621816
001215.nii.gz,0.9361987155220802,0.035721278734319316,0.03815565877421548,0.028080005743600454
002150.nii.gz,0.9444073619476642,0.031131371159589007,0.03296392257615015,0.024461266892746875
002058.nii.gz,0.8618754592211609,0.10588905216752388,0.12285887831544848,0.032235488611315206
002023.nii.gz,0.9170559387826369,0.04756289507113178,0.05186476970452865,0.03538116614623136
002583.nii.gz,0.7347407995997587,0.23401057990847424,0.3184940594505555,0.031248620491767094
000656.nii.gz,0.6733717839172125,0.2949587012247223,0.4380324632981442,0.03166951485806513
002664.nii.gz,0.8381761411876053,0.10262685403840532,0.12244067684030488,0.05919700477398941
001390.nii.gz,0.8713209389004748,0.09855970182366774,0.11311526835110934,0.030119359275857478
000667.nii.gz,0.9022332790026022,0.05756402243491546,0.06380170602723848,0.04020269856248238
001513.nii.gz,0.9002909447146027,0.0817345144233039,0.09078677832221695,0.017974540862093387
000531.nii.gz,0.8532476809516331,0.11601405698787999,0.13596762063096227,0.030738262060486927
002170.nii.gz,0.9041723176706686,0.0628842057148958,0.06954891726490617,0.03294347661443554
001988.nii.gz,0.9165896778086566,0.05117994404331115,0.055837355888263954,0.03223037814803224
000826.nii.gz,0.9440682982565223,0.024944189898887928,0.026422018348623854,0.030987511844589803
000961.nii.gz,0.9153433255965416,0.04571700826569104,0.04994520305907803,0.038939666137767344
001590.nii.gz,0.8914165276192149,0.07699481865284974,0.08637355968537697,0.031588653727935366
001887.nii.gz,0.7759502150765109,0.17598245136853133,0.22679605978481363,0.04806733355495784
002061.nii.gz,0.9135842944914004,0.05217028289411852,0.05710505665288623,0.03424542261448108
002761.nii.gz,0.8650641091759481,0.07648842621678034,0.08841937309090593,0.05844746460727152
000787.nii.gz,0.9500050531356651,0.027689239930655432,0.02914641331565768,0.022305706933679538
002006.nii.gz,0.8458021198791876,0.12270230906346948,0.14507212287549714,0.03149557105734295
000187.nii.gz,0.9268609901390815,0.032297775285730544,0.034846406990204706,0.04084123457518792
002619.nii.gz,0.8981439493525261,0.07522307367915856,0.08375391687867745,0.026632976968315333
001771.nii.gz,0.8259534489729126,0.15550974832302442,0.18827907131619037,0.01853680270406297
000211.nii.gz,0.9332472794083008,0.031237574786828096,0.033471916260643594,0.035515145804871154
000733.nii.gz,0.8689645694540791,0.060167794458332785,0.06924079136636467,0.07086763608758818
001496.nii.gz,0.8085270724460186,0.16327318780574362,0.2019390486354365,0.028199739748237734
000092.nii.gz,0.9107975486349243,0.044651608746499906,0.0490247353140359,0.04455084261857578
002426.nii.gz,0.8820767473238131,0.09258590621980474,0.10496354937448109,0.025337346456382137
001976.nii.gz,0.916104517430456,0.04607164711943364,0.050290819707622565,0.037823835450110414
001946.nii.gz,0.8324929441403216,0.13567139582899249,0.1629700248920359,0.031835660030685886
002086.nii.gz,0.8885245804485389,0.08202718139350201,0.09231841549289903,0.02944823815795907
000142.nii.gz,0.8712625064051333,0.06220805271708811,0.07139989642589031,0.06652944087777869
000754.nii.gz,0.9208405864334691,0.04803196205481501,0.052160995901417435,0.03112745151171588
001679.nii.gz,0.9369591952457048,0.030798715692266908,0.03287092527459572,0.03224208906202823
000448.nii.gz,0.8094336294205545,0.15719170263988047,0.19419961924785425,0.033374667939565
001782.nii.gz,0.7874933005120209,0.18325562280346827,0.2327075324759171,0.029251076684510782
000253.nii.gz,0.7796882174075005,0.131218975509603,0.1682967275636307,0.08909280708289657
001342.nii.gz,0.7393096873994462,0.24263495062435797,0.3281912231906995,0.018055361976195762
001986.nii.gz,0.9061145048844728,0.07253919693319334,0.08005522099267344,0.02134629818233395
000968.nii.gz,0.9015308907081824,0.0532295441327786,0.05904350553197909,0.045239565159039055
001542.nii.gz,0.9258801355015541,0.034986809908367444,0.037787623437255086,0.0391330545900784
002047.nii.gz,0.8688090152525298,0.0916092275924912,0.1054423077848287,0.039581757154978914
002316.nii.gz,0.8790240788107274,0.08488599032645194,0.09656844718212743,0.03608993086282068
002287.nii.gz,0.8593845016973158,0.11419356328563401,0.1328783135605745,0.026421935017050133
002458.nii.gz,0.8369047449770358,0.14212891208213063,0.16982686851181678,0.020966342940833535
001743.nii.gz,0.9379875068223152,0.03809546621863232,0.04061404436791589,0.023917026959052422
002073.nii.gz,0.8351310961801709,0.14144172720934847,0.16936469957386652,0.02342717661048057
000473.nii.gz,0.9151741859935595,0.05823547907924839,0.0636332186489996,0.026590334927192098
002340.nii.gz,0.9030967025387877,0.0698397330557251,0.07733361539178636,0.027063564405487187
000908.nii.gz,0.9337221851494855,0.03741051053277642,0.04006599728246484,0.02886730431773807
001388.nii.gz,0.9224801081032113,0.04283552005797714,0.04643516936755942,0.03468437183881147
002444.nii.gz,0.42693780493466804,0.13434788137902634,0.31467787538652114,0.43871431368630565
002417.nii.gz,0.885638245792055,0.08645179666568756,0.09761524762107683,0.02790995754225747
001512.nii.gz,0.8074748353423636,0.15684988848410325,0.19424740142842967,0.035675276173533124
000986.nii.gz,0.9118032039022336,0.06184092783324268,0.06782267003294436,0.026355868264523713
001460.nii.gz,0.8566698671291851,0.11762628921857095,0.13730643942543738,0.025703843652243936
001764.nii.gz,0.7820843464862652,0.1939174711702819,0.24794956201528762,0.023998182343452825
002011.nii.gz,0.8692427254852423,0.05280545272801169,0.06074880028306685,0.07795182178674605
000284.nii.gz,0.9324643133070896,0.025845259556307714,0.02771715677208557,0.04169042713660277
001568.nii.gz,0.8376893778862954,0.13823594550182236,0.16502053046276774,0.02407467661188231
002169.nii.gz,0.9107440495752165,0.04975723042127811,0.05463360473723168,0.039498720003505454
000455.nii.gz,0.8786704093747146,0.09228595186710822,0.10502908813417466,0.02904363875817716
002597.nii.gz,0.7872336856232176,0.1761737004817025,0.2237883155904764,0.03659261389507992
002184.nii.gz,0.9171156560447316,0.055380068943054125,0.0603850436725649,0.02750427501221432
000238.nii.gz,0.9134993105960093,0.05923844706331243,0.06484782897609691,0.027262242340678304
001416.nii.gz,0.9155977177648958,0.04874439586120803,0.053237786546912795,0.03565788637389608
000950.nii.gz,0.9202854491343723,0.04169093410989152,0.0453021767855901,0.038023616755736185
000428.nii.gz,0.6731844810434399,0.3015231568475738,0.4479056860909972,0.025292362108986405
002404.nii.gz,0.892362416191938,0.07187177812727696,0.08054101878694327,0.03576580568078499
002617.nii.gz,0.8431294886070652,0.13028226378997243,0.1545222478283992,0.026588247602962387
000219.nii.gz,0.8873342703548607,0.06284033442974513,0.07081923524109371,0.049825395215394204
001593.nii.gz,0.8557986638323717,0.11416337686000608,0.13339980732006337,0.03003795930762223
000075.nii.gz,0.7785442968928207,0.18524461723081195,0.23793715780865055,0.036211085876367385
000524.nii.gz,0.40475268113600277,0.5714618338307879,1.4118790571736037,0.023785485033209354
000642.nii.gz,0.8657378200625758,0.106263967818147,0.12274382076835479,0.027998212119277187
001876.nii.gz,0.8658763831737842,0.09723898258107157,0.11230122967975141,0.03688463424514423
002236.nii.gz,0.9226391854430113,0.05013795860266947,0.05434189160153154,0.02722285595431929
002657.nii.gz,0.8798556765573258,0.0665568314743727,0.07564516914273302,0.053587491968301565
000089.nii.gz,0.8705572247588855,0.06702311386595378,0.07698875152580219,0.062419661375160675
002328.nii.gz,0.8866698332510231,0.07665545779687515,0.08645321507760532,0.036674708952101745
001586.nii.gz,0.7997863939413554,0.13068375515135824,0.16339832252877842,0.06952985090728633
002337.nii.gz,0.8970407674665146,0.07759065595731163,0.08649624272534301,0.025368576576173734
001748.nii.gz,0.854052910998941,0.11891220927833633,0.13923283645184342,0.02703487972272271
001929.nii.gz,0.8869948514372322,0.08649225753604729,0.09751156660706715,0.026512891026720532
002099.nii.gz,0.8856335717865768,0.08402241764250239,0.09487266553480475,0.030344010570920853
001701.nii.gz,0.9278684655626794,0.03368209888683476,0.03630051040306581,0.03844943555048578
002050.nii.gz,0.8922531632658637,0.05900877354349525,0.06613456356658774,0.04873806319064107
000737.nii.gz,0.8932984345638798,0.06770757007733504,0.0757950170486874,0.0389939953587852
001756.nii.gz,0.8899741276020123,0.07255180388613236,0.08152125060266562,0.0374740685118553
000921.nii.gz,0.9283390598727977,0.040792455588858835,0.04394133280834728,0.030868484538343448
001519.nii.gz,0.9104362920797991,0.05860495222403561,0.06437018463989233,0.03095875569616529
001475.nii.gz,0.9353963009587695,0.04029740182422207,0.04308056572697341,0.0243062972170085
002590.nii.gz,0.8749584073515801,0.08963102093360267,0.1024403219404539,0.035410571714817166
001423.nii.gz,0.9122393461897571,0.054577363318847764,0.05982789883686402,0.03318329049139511
001182.nii.gz,0.8549835138861143,0.1116447148505569,0.13058113172627586,0.03337177126332883
000496.nii.gz,0.924778327943515,0.01933870529852083,0.020911719829686613,0.05588296675796422
000175.nii.gz,0.944289510602137,0.02089911546432825,0.02213210591633247,0.0348113739335348
002109.nii.gz,0.8919045612756541,0.07697081497170316,0.08629938483733618,0.031124623752642747
002353.nii.gz,0.8796905808084954,0.09040716603465918,0.10277155173307512,0.02990225315684547
002456.nii.gz,0.48446001224958757,0.1525028947474305,0.31478943750028837,0.3630370930029819
002252.nii.gz,0.9311676806628538,0.0341702601649318,0.036696140635602406,0.034662059172214335
001270.nii.gz,0.9155205447915816,0.04091692225432023,0.04469252217997465,0.04356253295409819
000469.nii.gz,0.8274756652416532,0.14679394853922756,0.1773997166386257,0.0257303862191193
000188.nii.gz,0.8852917511256905,0.06317212620112336,0.0713574097135741,0.05153612267318613
002673.nii.gz,0.8594701752213841,0.11366715279287425,0.13225258545312013,0.026862671985741576
000046.nii.gz,0.9337627813466945,0.029065292851869887,0.031127062924858968,0.03717192580143559
000665.nii.gz,0.9160322462383289,0.05116379747427867,0.05585370786277661,0.03280395628739245
002355.nii.gz,0.8829599697338023,0.08255990855744541,0.09350356911688289,0.03448012170875225
002374.nii.gz,0.7425483280098094,0.22747846621959159,0.30634836500040774,0.02997320577059901
000072.nii.gz,0.9126508839841194,0.03408303937149082,0.03734510092479556,0.053266076644389794
001945.nii.gz,0.9060224929121402,0.06210897058022202,0.06855124576498225,0.03186853650763771
000913.nii.gz,0.9168475885544424,0.05775453752094541,0.06299251723179501,0.025397873924612163
001362.nii.gz,0.7723113466961538,0.19907521169500317,0.2577654886809843,0.02861344160884302
001525.nii.gz,0.8629181668590189,0.10838438746332801,0.12560216208895222,0.0286974456776531
000796.nii.gz,0.8941047497043753,0.07603715017737485,0.08504277625470126,0.0298581001182499
001030.nii.gz,0.9275662990521554,0.03879327234967063,0.04182264102233123,0.033640428598173976
002683.nii.gz,0.8980546656398954,0.04707547477532289,0.05241938667706822,0.05486985958478166
001544.nii.gz,0.8935878241515416,0.07422399782231011,0.08306290195122738,0.03218817802614829
001540.nii.gz,0.8887690536776265,0.07964186851964483,0.08960918271185943,0.03158907780272866
000761.nii.gz,0.7381519022585799,0.23861705348244688,0.32326280370250626,0.02323104425897322
002690.nii.gz,0.8012094238901286,0.15311047550947443,0.19109919447286827,0.045680100600396976
000898.nii.gz,0.89655028723658,0.0582246796428438,0.06494301599334559,0.04522503312057614
000683.nii.gz,0.9059288502065908,0.05905733593376529,0.06518981697105428,0.03501381385964401
001600.nii.gz,0.8993222978906729,0.05887060694934632,0.06546107784431138,0.04180709515998078
000148.nii.gz,0.8942066218283636,0.04301862187590737,0.04810814505930205,0.06277475629572904
002143.nii.gz,0.9347548801054529,0.033095547327815146,0.03540558924290561,0.03214957256673193
001398.nii.gz,0.9060971573226725,0.06272640363318312,0.06922701735267167,0.03117643904414443
002179.nii.gz,0.9235693566757122,0.044130710837898136,0.0477827794078637,0.032299932486389744
000701.nii.gz,0.8722605559814862,0.06960653472281379,0.0798001632029446,0.058132909295699996
001606.nii.gz,0.8819356436059053,0.06723094612627886,0.07623112481472757,0.050833410267815925
001227.nii.gz,0.9090081442411407,0.051436374971549584,0.05658516405756711,0.03955548078730963
002293.nii.gz,0.9152569569720457,0.0638717216854601,0.06978556262141682,0.02087132134249422
000727.nii.gz,0.8653403286409364,0.1065243363981092,0.1231010885224908,0.028135334960954408
002612.nii.gz,0.8619654383949124,0.11094908900739406,0.12871640098934264,0.027085472597693602
001222.nii.gz,0.8391212370620867,0.12162784655924096,0.1449466908799517,0.03925091637867234
001594.nii.gz,0.8101342557709432,0.16589149941776835,0.20477038001547287,0.023974244811288445
001001.nii.gz,0.889130659767141,0.08496248382923674,0.09555680359902109,0.025906856403622253
001922.nii.gz,0.753641893640887,0.21842194195979178,0.28982192179442534,0.027936164399321235
000063.nii.gz,0.7762989007476514,0.11201536256349044,0.14429411461952185,0.11168573668885814
001258.nii.gz,0.9193846564342346,0.05441273632852206,0.05918386384601831,0.026202607237243342
001980.nii.gz,0.8752980608587256,0.09284498766377183,0.10607242471517042,0.031856951477502546
000424.nii.gz,0.9280174204767547,0.035583478247487726,0.038343545565348615,0.03639910127575753
001075.nii.gz,0.9111968314459368,0.0587106835422121,0.06443249308609511,0.030092485011851095
001002.nii.gz,0.9353573559332405,0.03786198350900274,0.040478629123760344,0.026780660557756734
000526.nii.gz,0.6650677896216126,0.3122275057274118,0.46946718905910667,0.02270470465097555
000938.nii.gz,0.9437434549222646,0.03133825938158322,0.03320633294793501,0.024918285696152166
000728.nii.gz,0.9374584945931003,0.025785089250138223,0.027505312927299387,0.03675641615676148
002209.nii.gz,0.9450323867819855,0.03617004672247123,0.03827387000527792,0.018797566495543212
001961.nii.gz,0.8967609627390357,0.07616942656441968,0.08493838350386083,0.027069610696544632
001138.nii.gz,0.9335733014611187,0.033806320704894796,0.03621174754246414,0.03262037783398653
001952.nii.gz,0.7866712724222162,0.19247452441461668,0.24466957312674467,0.020854203163167113
000497.nii.gz,0.8902562658980525,0.08840898103554841,0.09930733927086173,0.02133475306639904
002711.nii.gz,0.8663760645340167,0.08882286449267397,0.10252229733568141,0.044801070973309334
001718.nii.gz,0.9092770689032624,0.05866777023562406,0.06452133485163883,0.03205516086111354
001942.nii.gz,0.8728438928368866,0.10048627097721283,0.11512513497759133,0.026669836185900644
001555.nii.gz,0.8848547659094899,0.09081590467614695,0.10263368427789689,0.024329329414363138
000693.nii.gz,0.921191689312733,0.04888533078007736,0.05306749002104969,0.029922979907189683
000994.nii.gz,0.7091864335292446,0.27015348926767097,0.38093437281824527,0.020660077203084454
002606.nii.gz,0.8395473636687005,0.13657584753878568,0.1626779541561169,0.02387678879251375
001856.nii.gz,0.9060205993619772,0.05418005763552056,0.05980002846919192,0.039799343002502284
001524.nii.gz,0.9352801098684183,0.032077154284770315,0.034296842139926564,0.03264273584681139
000348.nii.gz,0.929970974001226,0.03602527855829328,0.0387380677090313,0.034003747440480764
002545.nii.gz,0.8242206264216405,0.15722920666880463,0.19076106764206607,0.018550166909554914
001447.nii.gz,0.8697033049033938,0.10031112591194735,0.1153394788158128,0.029985569184658934
000606.nii.gz,0.922899163702778,0.0504950495049505,0.054713506622282033,0.02660578679227146
